# generated by research/tools/experiments/look_plan.py; do not edit (edit look-ownership-overrides.csv)
decision_id,look_number,look_state,cluster,look_group,tuning_wave,owning_experiment,participating_experiments,tuning_only_experiments,hc_screen_experiments,comparison_owners,ws_source_records,mde_record_path,look_condition,ownership_basis
DEC-LEG-032,2,RESERVED,legacy,LG-legacy,2,EXP-LEGACY-010,EXP-PLAT-003,,EXP-LEGACY-001; EXP-LEGACY-003; EXP-LEGACY-006,,research/experiments/EXP-LEGACY-010/record.md; research/experiments/EXP-PLAT-003/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-032-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-033,1,PLANNED,legacy,LG-legacy,2,EXP-LEGACY-010,EXP-LEGACY-030; EXP-PLAT-003,,EXP-LEGACY-051,,research/experiments/EXP-LEGACY-010/record.md; research/experiments/EXP-LEGACY-030/record.md; research/experiments/EXP-PLAT-003/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-033-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-033,2,RESERVED,legacy,LG-legacy,2,EXP-LEGACY-010,EXP-LEGACY-030; EXP-PLAT-003,,EXP-LEGACY-051,,research/experiments/EXP-LEGACY-010/record.md; research/experiments/EXP-LEGACY-030/record.md; research/experiments/EXP-PLAT-003/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-033-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-035,1,PLANNED,legacy,LG-legacy,2,EXP-LEGACY-010,,,EXP-ECO-001; EXP-LEGACY-020; EXP-LEGACY-021,,research/experiments/EXP-LEGACY-010/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-035-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-035,2,RESERVED,legacy,LG-legacy,2,EXP-LEGACY-010,,,EXP-ECO-001; EXP-LEGACY-020; EXP-LEGACY-021,,research/experiments/EXP-LEGACY-010/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-035-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-036,1,PLANNED,legacy,LG-legacy,2,EXP-LEGACY-030,EXP-ECO-006,,EXP-LEGACY-006,,research/experiments/EXP-LEGACY-030/record.md; research/experiments/EXP-ECO-006/record.md,research/normalized/EXP-LEGACY-030/decision/DEC-LEG-036-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-036,2,RESERVED,legacy,LG-legacy,2,EXP-LEGACY-030,EXP-ECO-006,,EXP-LEGACY-006,,research/experiments/EXP-LEGACY-030/record.md; research/experiments/EXP-ECO-006/record.md,research/normalized/EXP-LEGACY-030/decision/DEC-LEG-036-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-037,1,PLANNED,legacy,LG-legacy,2,EXP-LEGACY-010,EXP-ECO-011,,EXP-ECO-001; EXP-LEGACY-004; EXP-LEGACY-020; EXP-LEGACY-021,,research/experiments/EXP-LEGACY-010/record.md; research/experiments/EXP-ECO-011/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-037-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-037,2,RESERVED,legacy,LG-legacy,2,EXP-LEGACY-010,EXP-ECO-011,,EXP-ECO-001; EXP-LEGACY-004; EXP-LEGACY-020; EXP-LEGACY-021,,research/experiments/EXP-LEGACY-010/record.md; research/experiments/EXP-ECO-011/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-037-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-038,1,PLANNED,legacy,LG-legacy,1,EXP-INT-005,EXP-ECO-006,,,,research/experiments/EXP-INT-005/record.md; research/experiments/EXP-ECO-006/record.md,research/normalized/EXP-INT-005/decision/DEC-LEG-038-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-038,2,RESERVED,legacy,LG-legacy,1,EXP-INT-005,EXP-ECO-006,,,,research/experiments/EXP-INT-005/record.md; research/experiments/EXP-ECO-006/record.md,research/normalized/EXP-INT-005/decision/DEC-LEG-038-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-039,1,PLANNED,legacy,LG-legacy,2,EXP-LEGACY-010,,,EXP-LEGACY-020; EXP-LEGACY-021,,research/experiments/EXP-LEGACY-010/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-039-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-039,2,RESERVED,legacy,LG-legacy,2,EXP-LEGACY-010,,,EXP-LEGACY-020; EXP-LEGACY-021,,research/experiments/EXP-LEGACY-010/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-039-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-040,1,PLANNED,legacy,LG-legacy,1,EXP-INT-009,EXP-CRYPTO-015,,,identity and binding staleness: EXP-INT-009,research/experiments/EXP-INT-009/record.md; research/experiments/EXP-CRYPTO-015/record.md,research/normalized/EXP-INT-009/decision/DEC-LEG-040-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,override:integrity C13
DEC-LEG-040,2,RESERVED,legacy,LG-legacy,1,EXP-INT-009,EXP-CRYPTO-015,,,identity and binding staleness: EXP-INT-009,research/experiments/EXP-INT-009/record.md; research/experiments/EXP-CRYPTO-015/record.md,research/normalized/EXP-INT-009/decision/DEC-LEG-040-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",override:integrity C13
DEC-LEG-041,1,PLANNED,legacy,LG-legacy,2,EXP-LEGACY-030,,,,,research/experiments/EXP-LEGACY-030/record.md,research/normalized/EXP-LEGACY-030/decision/DEC-LEG-041-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-041,2,RESERVED,legacy,LG-legacy,2,EXP-LEGACY-030,,,,,research/experiments/EXP-LEGACY-030/record.md,research/normalized/EXP-LEGACY-030/decision/DEC-LEG-041-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-042,1,PLANNED,legacy,LG-legacy,2,EXP-LEGACY-010,EXP-ECO-011,,EXP-LEGACY-020; EXP-LEGACY-021,,research/experiments/EXP-LEGACY-010/record.md; research/experiments/EXP-ECO-011/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-042-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-042,2,RESERVED,legacy,LG-legacy,2,EXP-LEGACY-010,EXP-ECO-011,,EXP-LEGACY-020; EXP-LEGACY-021,,research/experiments/EXP-LEGACY-010/record.md; research/experiments/EXP-ECO-011/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-042-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-043,1,PLANNED,legacy,LG-legacy,2,EXP-LEGACY-010,EXP-ECO-011,,,,research/experiments/EXP-LEGACY-010/record.md; research/experiments/EXP-ECO-011/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-043-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-043,2,RESERVED,legacy,LG-legacy,2,EXP-LEGACY-010,EXP-ECO-011,,,,research/experiments/EXP-LEGACY-010/record.md; research/experiments/EXP-ECO-011/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-043-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-045,1,PLANNED,legacy,LG-legacy,4,EXP-ECO-007,,,EXP-LEGACY-034,,research/experiments/EXP-ECO-007/record.md,research/normalized/EXP-ECO-007/decision/DEC-LEG-045-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-045,2,RESERVED,legacy,LG-legacy,4,EXP-ECO-007,,,EXP-LEGACY-034,,research/experiments/EXP-ECO-007/record.md,research/normalized/EXP-ECO-007/decision/DEC-LEG-045-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-046,1,PLANNED,legacy,LG-legacy,1,EXP-INT-009,,,,,research/experiments/EXP-INT-009/record.md,research/normalized/EXP-INT-009/decision/DEC-LEG-046-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-046,2,RESERVED,legacy,LG-legacy,1,EXP-INT-009,,,,,research/experiments/EXP-INT-009/record.md,research/normalized/EXP-INT-009/decision/DEC-LEG-046-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-047,1,PLANNED,legacy,LG-legacy,2,EXP-LEGACY-010,,,EXP-ECO-001; EXP-LEGACY-020; EXP-LEGACY-021,,research/experiments/EXP-LEGACY-010/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-047-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-047,2,RESERVED,legacy,LG-legacy,2,EXP-LEGACY-010,,,EXP-ECO-001; EXP-LEGACY-020; EXP-LEGACY-021,,research/experiments/EXP-LEGACY-010/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-047-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-049,1,PLANNED,legacy,LG-legacy,2,EXP-LEGACY-010,,,EXP-LEGACY-003; EXP-LEGACY-051,,research/experiments/EXP-LEGACY-010/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-049-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-049,2,RESERVED,legacy,LG-legacy,2,EXP-LEGACY-010,,,EXP-LEGACY-003; EXP-LEGACY-051,,research/experiments/EXP-LEGACY-010/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-049-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-050,1,PLANNED,legacy,LG-legacy,2,EXP-LEGACY-010,EXP-CONF-011,,EXP-LEGACY-003,,research/experiments/EXP-LEGACY-010/record.md; research/experiments/EXP-CONF-011/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-050-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-050,2,RESERVED,legacy,LG-legacy,2,EXP-LEGACY-010,EXP-CONF-011,,EXP-LEGACY-003,,research/experiments/EXP-LEGACY-010/record.md; research/experiments/EXP-CONF-011/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-050-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-052,1,PLANNED,legacy,LG-legacy,2,EXP-LEGACY-010,,,EXP-ECO-001; EXP-LEGACY-003; EXP-LEGACY-021,,research/experiments/EXP-LEGACY-010/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-052-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-052,2,RESERVED,legacy,LG-legacy,2,EXP-LEGACY-010,,,EXP-ECO-001; EXP-LEGACY-003; EXP-LEGACY-021,,research/experiments/EXP-LEGACY-010/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-052-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-054,1,PLANNED,legacy,LG-legacy,2,EXP-LEGACY-010,EXP-PLAT-002,,EXP-LEGACY-003,,research/experiments/EXP-LEGACY-010/record.md; research/experiments/EXP-PLAT-002/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-054-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-054,2,RESERVED,legacy,LG-legacy,2,EXP-LEGACY-010,EXP-PLAT-002,,EXP-LEGACY-003,,research/experiments/EXP-LEGACY-010/record.md; research/experiments/EXP-PLAT-002/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-054-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-055,1,PLANNED,legacy,LG-legacy,2,EXP-LEGACY-010,EXP-PLAT-013,,EXP-LEGACY-003,,research/experiments/EXP-LEGACY-010/record.md; research/experiments/EXP-PLAT-013/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-055-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-055,2,RESERVED,legacy,LG-legacy,2,EXP-LEGACY-010,EXP-PLAT-013,,EXP-LEGACY-003,,research/experiments/EXP-LEGACY-010/record.md; research/experiments/EXP-PLAT-013/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-055-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-056,1,PLANNED,legacy,LG-legacy,1,EXP-INT-008,EXP-ECO-006; EXP-PLAT-018,,,,research/experiments/EXP-INT-008/record.md; research/experiments/EXP-ECO-006/record.md; research/experiments/EXP-PLAT-018/record.md,research/normalized/EXP-INT-008/decision/DEC-LEG-056-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-056,2,RESERVED,legacy,LG-legacy,1,EXP-INT-008,EXP-ECO-006; EXP-PLAT-018,,,,research/experiments/EXP-INT-008/record.md; research/experiments/EXP-ECO-006/record.md; research/experiments/EXP-PLAT-018/record.md,research/normalized/EXP-INT-008/decision/DEC-LEG-056-look2-mde.json,"only after a documented change, on new validation items from new independence groups committed and fingerprinted before use (section 5.2); otherwise labelled tuning",rule:home-domain>section-overlap>cluster-focus>fewest-decisions
DEC-LEG-057,1,PLANNED,legacy,LG-legacy,2,EXP-LEGACY-010,,,EXP-LEGACY-020; EXP-LEGACY-021,,research/experiments/EXP-LEGACY-010/record.md,research/normalized/EXP-LEGACY-010/decision/DEC-LEG-057-look1-mde.json,after W and S of every decision in the look group are recorded on tuning (PA-03 rule 2); MDE gate section 4.12 passes,rule:home-domain>section-overlap>cluster-focus>fewest-decisions
